LDLC	GTEx.blood_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.797592077970756	0.150276163503816	0.0521317585253966
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.blood_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.857236000550442	0.0883908087781403	0.0543731906713775
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.blood_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	4.94065645841247e-324	0	0.876833264047974	0.0818961882440754	0.0412705477079859
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_amygdala_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1104	0	0	0.840397064471928	0.0901988447615318	0.0694040907665661
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_amygdala_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1104	0	0	0.836580224112284	0.088996476440055	0.0744232994476076
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_amygdala_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1104	0	0	0.799765406824832	0.106779131467552	0.0934554617075922
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_amygdala_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1104	0	0	0.841029692542952	0.0874268502921974	0.0715434571648468
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_anterior_cingulate_cortex_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1090	0	0	0.744680848781549	0.10415077195719	0.151168379261221
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_anterior_cingulate_cortex_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1090	0	0	0.840963371810183	0.0938228455934059	0.0652137825964364
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_anterior_cingulate_cortex_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1090	0	0	0.841541764982102	0.088275613381916	0.0701826216359454
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_anterior_cingulate_cortex_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1090	0	0	0.835753391119379	0.0859812268081512	0.0782653820724919
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_caudate_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1133	0	0	0.107499822954725	0.0353449161258737	0.857155260919414
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_caudate_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1133	0	0	0.838904166711927	0.0941316673130705	0.0669641659750312
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_caudate_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1133	0	0	0.842608228515448	0.090246350222546	0.067145421262048
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_caudate_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1133	0	0	0.848575556354005	0.0920360469009521	0.0593883967450728
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellar_hemisphere_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1135	0	0	0.386768902855073	0.0637328783425552	0.549498218802409
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellar_hemisphere_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1135	0	0	0.829505680438291	0.0912643724621467	0.0792299470995328
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellar_hemisphere_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1135	0	0	0.841256109923623	0.0865503970470242	0.0721934930293373
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellar_hemisphere_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1135	0	0	0.840946914938072	0.0849467051348528	0.0741063799271315
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellum_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1105	0	0	4.62534944021233e-05	0.00915529546729885	0.990798451038299
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellum_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1105	4.94065645841247e-324	0	0.857449376076229	0.0850488616552076	0.0575017622685262
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellum_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1105	0	0	0.839919045693033	0.0957149619328014	0.0643659923741145
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cerebellum_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1105	0	0	0.851447273140936	0.0869029529349548	0.061649773924143
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cortex_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1138	0	0	0.451026672147797	0.0639240443111914	0.485049283541051
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cortex_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1138	0	0	0.836880734716385	0.0887069789906815	0.0744122862928963
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cortex_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1138	0	0	0.844056391259794	0.0895563062065205	0.0663873025337245
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_cortex_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1138	0	0	0.849747667953575	0.0889305766841192	0.0613217553622917
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_frontal_cortex_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1139	0	0	0.642910975906515	0.0971251891042171	0.259963834989295
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_frontal_cortex_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1139	0	0	0.827828954809705	0.0979673303599547	0.0742037148303917
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_frontal_cortex_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1139	0	0	0.822680641458365	0.08713017301798	0.0901891855237051
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_frontal_cortex_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1139	0	0	0.8464795551591	0.089722612690569	0.0637978321503401
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hippocampus_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1113	0	0	0.529374022738064	0.0793826365538217	0.391243340708089
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hippocampus_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1113	0	0	0.831697524946799	0.0985744256357176	0.0697280494174675
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hippocampus_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1113	0	0	0.83059889708015	0.0943158002396431	0.075085302680232
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hippocampus_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1113	0	0	0.843575953733653	0.0927866640382759	0.0636373822280203
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hypothalamus_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1141	0	0	0.594093267681506	0.0733834691281228	0.332523263190357
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hypothalamus_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1141	0	0	0.845519133605386	0.0935194998616353	0.0609613665330031
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hypothalamus_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1141	0	0	0.814659572949557	0.0847263360169412	0.100614091033468
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_hypothalamus_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1141	0	0	0.850145512064741	0.0889820188643767	0.0608724690708535
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_nucleus_accumbens_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1142	0	0	0.837487130570068	0.102417115456183	0.0600957539736991
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_nucleus_accumbens_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1142	0	0	0.846625615078446	0.0912343742778326	0.0621400106436835
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_nucleus_accumbens_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1142	0	0	0.838172619200362	0.0957151812558447	0.0661121995438103
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_nucleus_accumbens_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1142	0	0	0.850641807007739	0.089599311748732	0.0597588812435148
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_putamen_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1092	0	0	0.756656866390192	0.108251151092482	0.135091982517355
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_putamen_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1092	0	0	0.837354504278339	0.0979258461812317	0.0647196495404537
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_putamen_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1092	0	0	0.847638335660245	0.0905358605047822	0.0618258038349987
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_putamen_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1092	0	0	0.843867887136541	0.093276084039987	0.0628560288235156
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_spinal_cord_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1115	0	0	0.828943734175491	0.101488299594431	0.0695679662301227
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_spinal_cord_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1115	0	0	0.837660961813758	0.0903565844553614	0.0719824537309135
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_spinal_cord_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1115	0	0	0.844473606583313	0.0885484925726542	0.0669779008440443
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_spinal_cord_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1115	0	0	0.843222796405903	0.0864591125870379	0.0703180910070669
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_substantia_nigra_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1102	0	0	0.803638641876323	0.10678437983163	0.089576978292009
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_substantia_nigra_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1102	0	0	0.817571726084637	0.0975258998951478	0.0849023740201686
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_substantia_nigra_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1102	0	0	0.838959715562578	0.0928850236920675	0.0681552607453945
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.brain_substantia_nigra_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1102	0	0	0.840298453117543	0.088551075143902	0.0711504717385888
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.breast_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	0.0908383834614564	0.0224685154980061	0.886693101040498
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.breast_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.863028690163131	0.0874069359002476	0.04956437393665
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.breast_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.820510632564615	0.111281665971223	0.0682077014641067
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.breast_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.824650969826377	0.0993524929722175	0.0759965372013648
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_sigmoid_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	0.184871248703076	0.0347064308359862	0.780422320460923
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_sigmoid_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.791743225004122	0.0906732482796019	0.117583526716238
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_sigmoid_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.861223503868182	0.0859851069918251	0.0527913891399764
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_sigmoid_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.853454548964757	0.089994146907411	0.0565513041277904
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_transverse_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	0.000121419396804935	0.143428104470607	0.856450476132561
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_transverse_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.860144490738535	0.0865222804995848	0.0533332287618618
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_transverse_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.60091027597562	0.15244967883297	0.246640045191374
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.colon_transverse_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.0362043737794935	0.0388077861058505	0.924987840114705
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_gej_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	0.0112832167472986	0.0412198426117757	0.947496940640932
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_gej_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.847440400170877	0.0941196504124465	0.0584399494166379
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_gej_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.808557487823074	0.117288643260539	0.0741538689164169
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_gej_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.58591532016688	0.112105974863625	0.301978704969492
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_mucosa_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	2.88636893831245e-17	0.00892701957045841	0.991072980429512
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_mucosa_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	4.94065645841247e-324	0	0.870854445004666	0.0872224966079818	0.0419230583873809
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_mucosa_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	2.40975577626916e-05	0.0125084516687086	0.987467450773495
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_mucosa_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.000242024571420263	0.0139077070267575	0.985850268401843
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_muscularis_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	5.9090518089265e-05	0.00947213639112426	0.990468773090836
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_muscularis_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.842686201739969	0.0804643915495206	0.0768494067105238
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_muscularis_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.768610601992398	0.0895358966510126	0.141853501356611
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.esophagus_muscularis_tx	chr5_75355259_A_G	ENST00000343975	5	75355259	1143	0	0	0.607494222809049	0.0765150406990773	0.315990736491863
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.fibroblast_exon	chr5_75355259_A_G	ENSG00000113161.16_5_75355215_75355364	5	75355259	1143	0	0	1.81199039791154e-11	0.00892025254108038	0.991079747440769
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.fibroblast_ge	chr5_75355259_A_G	ENSG00000113161	5	75355259	1143	0	0	0.857435375714212	0.093242526506313	0.0493220977795213
gwas_id	qtl_subset	variant	molecular_trait_id	chromosome	position	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
LDLC	GTEx.fibroblast_txrev	chr5_75355259_A_G	ENSG00000113161.grp_2.contained.ENST00000343975	5	75355259	1143	0	0	0.841738682553518	0.0881253744705364	0.0701359429759237
